# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1585315478, 24, 26, 39, 1, 0, 9.57%, 0, 0, 9, 1428.89
1585315484, 24, 28, 39, 1, 0, 9.57%, 0, 0, 9, 1392.30
1585315489, 25, 4, 39, 1, 0, 9.57%, 0, 0, 9, 1404.56
1585315494, 25, 23, 39, 1, 0, 9.57%, 0, 0, 9, 1456.68
1585315499, 26, 2, 39, 1, 0, 9.57%, 0, 0, 9, 1428.91
1585315504, 26, 19, 39, 0, 0, 9.57%, 0, 0, 9, 1409.25
1585315509, 26, 23, 39, 0, 0, 9.57%, 0, 0, 9, 1395.81
1585315514, 26, 38, 39, 0, 0, 9.57%, 0, 0, 9, 1270.47
1585315519, 27, 6, 39, 0, 0, 9.57%, 0, 0, 9, 1302.80
1585315524, 27, 20, 39, 0, 0, 9.57%, 0, 0, 9, 1419.47
1585315529, 27, 38, 39, 0, 0, 9.57%, 0, 0, 9, 1327.39
1585315534, 28, 20, 39, 0, 0, 9.57%, 0, 0, 9, 1348.30
1585315540, 28, 38, 39, 0, 0, 9.57%, 0, 0, 9, 1329.33
1585315545, 29, 20, 39, 0, 0, 9.57%, 0, 0, 9, 1487.11
1585315550, 29, 28, 39, 0, 0, 9.57%, 0, 0, 9, 1469.09
1585315555, 30, 20, 39, 0, 0, 9.57%, 0, 0, 9, 1487.92
1585315560, 30, 38, 39, 0, 0, 9.57%, 0, 0, 9, 1454.75
1585315565, 31, 13, 39, 0, 0, 9.57%, 0, 0, 9, 1501.65
1585315570, 31, 23, 39, 0, 0, 9.57%, 0, 0, 9, 1343.95
1585315575, 31, 25, 39, 0, 0, 9.57%, 0, 0, 9, 1211.15
1585315580, 31, 38, 39, 0, 0, 9.57%, 0, 0, 9, 1168.14
1585315585, 32, 10, 39, 0, 0, 9.57%, 0, 0, 9, 1253.92
1585315591, 32, 23, 39, 0, 0, 9.57%, 0, 0, 9, 1223.32
1585315596, 32, 34, 39, 0, 0, 9.57%, 0, 0, 9, 1383.80
1585315601, 33, 6, 39, 0, 0, 9.57%, 0, 0, 9, 1512.16
1585315606, 33, 27, 39, 0, 0, 9.57%, 0, 0, 9, 1471.64
1585315611, 34, 5, 39, 0, 0, 9.57%, 0, 0, 9, 1476.22
1585315616, 34, 12, 39, 0, 0, 9.57%, 0, 0, 9, 1496.67
1585315621, 34, 27, 39, 0, 0, 9.57%, 0, 0, 9, 1391.63
1585315626, 34, 38, 39, 0, 0, 9.57%, 0, 0, 9, 1331.59
1585315631, 35, 19, 39, 0, 0, 9.57%, 0, 0, 9, 1266.25
1585315636, 35, 27, 39, 0, 0, 9.57%, 0, 0, 9, 1193.27
1585315641, 36, 6, 39, 0, 0, 9.57%, 0, 0, 9, 1195.74
1585315646, 36, 14, 39, 0, 0, 9.57%, 0, 0, 9, 1202.97
1585315651, 36, 27, 39, 0, 0, 9.57%, 0, 0, 9, 1408.57
1585315657, 37, 15, 39, 0, 0, 9.57%, 0, 0, 9, 1395.27
1585315662, 37, 27, 39, 0, 0, 9.57%, 0, 0, 9, 1453.38
1585315667, 37, 36, 39, 0, 0, 9.57%, 0, 0, 9, 1419.85
